site_name,site_id,cammlr_region,longitude_epsg_4326,latitude_epsg_4326,common_name,day,month,year,season_starting,penguin_count,accuracy,count_type,vantage,reference
Petermann Island,PETE,48.1,-64.137,-65.176,adelie penguin,18,1,2009,2008,431,1,chicks,ground,"</sub>author [1] ""Heather J. Lynch"" ""Ron Naveen""       ""Paula Casanovas""   </sub>doi [1] ""10.1890/13-1108.1""  </sub>journal [1] ""Ecology""  </sub>number [1] ""11""  </sub>pages [1] ""2653--2653""  </sub>title [1] ""{Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243}""  </sub>volume [1] ""94""  </sub>year [1] ""2013""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.1890/13-1108.1""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""lynch2013antarctic"" attr( ""dateobj"") [1] ""2013-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,adelie penguin,19,11,2008,2008,395,1,nests,ground,"</sub>author [1] ""Heather J. Lynch"" ""Ron Naveen""       ""Paula Casanovas""   </sub>doi [1] ""10.1890/13-1108.1""  </sub>journal [1] ""Ecology""  </sub>number [1] ""11""  </sub>pages [1] ""2653--2653""  </sub>title [1] ""{Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243}""  </sub>volume [1] ""94""  </sub>year [1] ""2013""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.1890/13-1108.1""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""lynch2013antarctic"" attr( ""dateobj"") [1] ""2013-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,adelie penguin,1,12,2008,2008,331,1,nests,ground,"</sub>author [1] ""Heather J. Lynch"" ""Ron Naveen""       ""Paula Casanovas""   </sub>doi [1] ""10.1890/13-1108.1""  </sub>journal [1] ""Ecology""  </sub>number [1] ""11""  </sub>pages [1] ""2653--2653""  </sub>title [1] ""{Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243}""  </sub>volume [1] ""94""  </sub>year [1] ""2013""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.1890/13-1108.1""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""lynch2013antarctic"" attr( ""dateobj"") [1] ""2013-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,adelie penguin,27,12,2008,2008,318,1,nests,ground,"</sub>author [1] ""Heather J. Lynch"" ""Ron Naveen""       ""Paula Casanovas""   </sub>doi [1] ""10.1890/13-1108.1""  </sub>journal [1] ""Ecology""  </sub>number [1] ""11""  </sub>pages [1] ""2653--2653""  </sub>title [1] ""{Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243}""  </sub>volume [1] ""94""  </sub>year [1] ""2013""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.1890/13-1108.1""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""lynch2013antarctic"" attr( ""dateobj"") [1] ""2013-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,adelie penguin,5,1,2010,2009,269,1,nests,ground,"</sub>author [1] ""Heather J. Lynch"" ""Ron Naveen""       ""Paula Casanovas""   </sub>doi [1] ""10.1890/13-1108.1""  </sub>journal [1] ""Ecology""  </sub>number [1] ""11""  </sub>pages [1] ""2653--2653""  </sub>title [1] ""{Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243}""  </sub>volume [1] ""94""  </sub>year [1] ""2013""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.1890/13-1108.1""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""lynch2013antarctic"" attr( ""dateobj"") [1] ""2013-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,adelie penguin,28,1,2010,2009,450,1,chicks,ground,"</sub>author [1] ""Heather J. Lynch"" ""Ron Naveen""       ""Paula Casanovas""   </sub>doi [1] ""10.1890/13-1108.1""  </sub>journal [1] ""Ecology""  </sub>number [1] ""11""  </sub>pages [1] ""2653--2653""  </sub>title [1] ""{Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243}""  </sub>volume [1] ""94""  </sub>year [1] ""2013""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.1890/13-1108.1""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""lynch2013antarctic"" attr( ""dateobj"") [1] ""2013-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,adelie penguin,11,11,2009,2009,367,1,nests,ground,"</sub>author [1] ""Heather J. Lynch"" ""Ron Naveen""       ""Paula Casanovas""   </sub>doi [1] ""10.1890/13-1108.1""  </sub>journal [1] ""Ecology""  </sub>number [1] ""11""  </sub>pages [1] ""2653--2653""  </sub>title [1] ""{Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243}""  </sub>volume [1] ""94""  </sub>year [1] ""2013""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.1890/13-1108.1""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""lynch2013antarctic"" attr( ""dateobj"") [1] ""2013-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,adelie penguin,14,12,2009,2009,316,1,nests,ground,"</sub>author [1] ""Heather J. Lynch"" ""Ron Naveen""       ""Paula Casanovas""   </sub>doi [1] ""10.1890/13-1108.1""  </sub>journal [1] ""Ecology""  </sub>number [1] ""11""  </sub>pages [1] ""2653--2653""  </sub>title [1] ""{Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243}""  </sub>volume [1] ""94""  </sub>year [1] ""2013""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.1890/13-1108.1""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""lynch2013antarctic"" attr( ""dateobj"") [1] ""2013-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,adelie penguin,5,12,2010,2010,239,1,nests,ground,"</sub>author [1] ""Heather J. Lynch"" ""Ron Naveen""       ""Paula Casanovas""   </sub>doi [1] ""10.1890/13-1108.1""  </sub>journal [1] ""Ecology""  </sub>number [1] ""11""  </sub>pages [1] ""2653--2653""  </sub>title [1] ""{Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243}""  </sub>volume [1] ""94""  </sub>year [1] ""2013""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.1890/13-1108.1""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""lynch2013antarctic"" attr( ""dateobj"") [1] ""2013-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,adelie penguin,,,2010,2010,251,1,nests,ground,"</sub>author [1] ""D. V. Pylypenko""  </sub>journal [1] ""Ukrainian Antarctic Journal""  </sub>pages [1] ""206--216""  </sub>title [1] ""{Colonial bird species nesting in the UAS AREA Vernadsky (2010-2011)}""  </sub>volume [1] ""12""  </sub>year [1] ""2013""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""pylypenko2013colonial"" attr( ""dateobj"") [1] ""2013-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,adelie penguin,7,1,2013,2012,278,1,nests,ground,"</sub>author [1] ""Heather J. Lynch"" ""Ron Naveen""       ""Paula Casanovas""   </sub>doi [1] ""10.1890/13-1108.1""  </sub>journal [1] ""Ecology""  </sub>number [1] ""11""  </sub>pages [1] ""2653--2653""  </sub>title [1] ""{Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243}""  </sub>volume [1] ""94""  </sub>year [1] ""2013""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.1890/13-1108.1""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""lynch2013antarctic"" attr( ""dateobj"") [1] ""2013-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,adelie penguin,3,2,2013,2012,439,1,chicks,ground,"</sub>author [1] ""Heather J. Lynch"" ""Ron Naveen""       ""Paula Casanovas""   </sub>doi [1] ""10.1890/13-1108.1""  </sub>journal [1] ""Ecology""  </sub>number [1] ""11""  </sub>pages [1] ""2653--2653""  </sub>title [1] ""{Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243}""  </sub>volume [1] ""94""  </sub>year [1] ""2013""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.1890/13-1108.1""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""lynch2013antarctic"" attr( ""dateobj"") [1] ""2013-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,adelie penguin,21,12,2012,2012,296,1,nests,ground,"</sub>author [1] ""Heather J. Lynch"" ""Ron Naveen""       ""Paula Casanovas""   </sub>doi [1] ""10.1890/13-1108.1""  </sub>journal [1] ""Ecology""  </sub>number [1] ""11""  </sub>pages [1] ""2653--2653""  </sub>title [1] ""{Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243}""  </sub>volume [1] ""94""  </sub>year [1] ""2013""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.1890/13-1108.1""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""lynch2013antarctic"" attr( ""dateobj"") [1] ""2013-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,adelie penguin,20,1,2014,2013,382,1,chicks,ground,"</sub>author [1] ""Heather J. Lynch"" ""Ron Naveen""       ""Paula Casanovas""   </sub>doi [1] ""10.1890/13-1108.1""  </sub>journal [1] ""Ecology""  </sub>number [1] ""11""  </sub>pages [1] ""2653--2653""  </sub>title [1] ""{Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243}""  </sub>volume [1] ""94""  </sub>year [1] ""2013""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.1890/13-1108.1""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""lynch2013antarctic"" attr( ""dateobj"") [1] ""2013-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,adelie penguin,12,12,2013,2013,283,1,nests,ground,"</sub>author [1] ""Heather J. Lynch"" ""Ron Naveen""       ""Paula Casanovas""   </sub>doi [1] ""10.1890/13-1108.1""  </sub>journal [1] ""Ecology""  </sub>number [1] ""11""  </sub>pages [1] ""2653--2653""  </sub>title [1] ""{Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243}""  </sub>volume [1] ""94""  </sub>year [1] ""2013""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.1890/13-1108.1""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""lynch2013antarctic"" attr( ""dateobj"") [1] ""2013-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,adelie penguin,,,2013,2013,292,1,nests,ground,"</sub>author [1] ""Heather J. Lynch""  </sub>field [1] ""Dataset""  </sub>title [1] ""{Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset}""  </sub>year [1] ""2022""  attr( ""bibtype"") [1] ""Unpublished"" attr( ""key"") [1] ""lynchantarctic"" attr( ""dateobj"") [1] ""2022-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,adelie penguin,3,1,2015,2014,287,1,nests,ground,"</sub>author [1] ""Heather J. Lynch""  </sub>field [1] ""Dataset""  </sub>title [1] ""{Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset}""  </sub>year [1] ""2022""  attr( ""bibtype"") [1] ""Unpublished"" attr( ""key"") [1] ""lynchantarctic"" attr( ""dateobj"") [1] ""2022-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,adelie penguin,14,1,2015,2014,419,1,chicks,ground,"</sub>author [1] ""Heather J. Lynch""  </sub>field [1] ""Dataset""  </sub>title [1] ""{Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset}""  </sub>year [1] ""2022""  attr( ""bibtype"") [1] ""Unpublished"" attr( ""key"") [1] ""lynchantarctic"" attr( ""dateobj"") [1] ""2022-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,adelie penguin,20,1,2015,2014,445,1,chicks,ground,"</sub>author [1] ""Heather J. Lynch""  </sub>field [1] ""Dataset""  </sub>title [1] ""{Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset}""  </sub>year [1] ""2022""  attr( ""bibtype"") [1] ""Unpublished"" attr( ""key"") [1] ""lynchantarctic"" attr( ""dateobj"") [1] ""2022-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,adelie penguin,30,1,2015,2014,475,1,chicks,ground,"</sub>author [1] ""Heather J. Lynch""  </sub>field [1] ""Dataset""  </sub>title [1] ""{Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset}""  </sub>year [1] ""2022""  attr( ""bibtype"") [1] ""Unpublished"" attr( ""key"") [1] ""lynchantarctic"" attr( ""dateobj"") [1] ""2022-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,adelie penguin,25,1,2016,2015,363,1,chicks,ground,"</sub>author [1] ""Heather J. Lynch""  </sub>field [1] ""Dataset""  </sub>title [1] ""{Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset}""  </sub>year [1] ""2022""  attr( ""bibtype"") [1] ""Unpublished"" attr( ""key"") [1] ""lynchantarctic"" attr( ""dateobj"") [1] ""2022-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,adelie penguin,5,1,2018,2017,238,1,nests,ground,"</sub>author [1] ""Heather J. Lynch""  </sub>field [1] ""Dataset""  </sub>title [1] ""{Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset}""  </sub>year [1] ""2022""  attr( ""bibtype"") [1] ""Unpublished"" attr( ""key"") [1] ""lynchantarctic"" attr( ""dateobj"") [1] ""2022-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,adelie penguin,26,1,2018,2017,292,1,chicks,ground,"</sub>author [1] ""Heather J. Lynch""  </sub>field [1] ""Dataset""  </sub>title [1] ""{Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset}""  </sub>year [1] ""2022""  attr( ""bibtype"") [1] ""Unpublished"" attr( ""key"") [1] ""lynchantarctic"" attr( ""dateobj"") [1] ""2022-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,adelie penguin,,,2020,2020,174,1,nests,ground,"</sub>author [1] ""Alexander Sagalansky"" ""Heather J. Lynch""      </sub>title [1] ""Personal communication""  </sub>year [1] ""2021""  attr( ""bibtype"") [1] ""Misc"" attr( ""key"") [1] ""sagalansky2021personal"" attr( ""dateobj"") [1] ""2021-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,adelie penguin,,,2020,2020,319,1,chicks,ground,"</sub>author [1] ""Alexander Sagalansky"" ""Heather J. Lynch""      </sub>title [1] ""Personal communication""  </sub>year [1] ""2021""  attr( ""bibtype"") [1] ""Misc"" attr( ""key"") [1] ""sagalansky2021personal"" attr( ""dateobj"") [1] ""2021-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,adelie penguin,5,1,2023,2022,210,1,nests,ground,"</sub>author [1] ""Heather J. Lynch""  </sub>field [1] ""Dataset""  </sub>title [1] ""{Stony Brook University Lynch Lab: Censuses of penguins and other seabirds dataset}""  </sub>year [1] ""2022""  attr( ""bibtype"") [1] ""Unpublished"" attr( ""key"") [1] ""lynchunpublished"" attr( ""dateobj"") [1] ""2022-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,chinstrap penguin,22,12,1982,1982,0,1,nests,ground,"</sub>author [1] ""Sally Poncet""  ""J&eacute;r&ocirc;me Poncet""  </sub>journal [1] ""British Antarctic Survey Bulletin""  </sub>pages [1] ""109--129""  </sub>title [1] ""{Censuses of penguin populations of the Antarctic Peninsula 1983-1987}""  </sub>volume [1] ""77""  </sub>year [1] ""1987""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""poncet1987censuses"" attr( ""dateobj"") [1] ""1987-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,chinstrap penguin,7,12,2004,2004,0,1,nests,ground,"</sub>author [1] ""Heather J. Lynch""  </sub>field [1] ""Dataset""  </sub>title [1] ""{Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset}""  </sub>year [1] ""2022""  attr( ""bibtype"") [1] ""Unpublished"" attr( ""key"") [1] ""lynchantarctic"" attr( ""dateobj"") [1] ""2022-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,chinstrap penguin,23,11,2005,2005,0,1,nests,ground,"</sub>author [1] ""Heather J. Lynch""  </sub>field [1] ""Dataset""  </sub>title [1] ""{Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset}""  </sub>year [1] ""2022""  attr( ""bibtype"") [1] ""Unpublished"" attr( ""key"") [1] ""lynchantarctic"" attr( ""dateobj"") [1] ""2022-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,chinstrap penguin,19,11,2006,2006,0,1,nests,ground,"</sub>author [1] ""Heather J. Lynch""  </sub>field [1] ""Dataset""  </sub>title [1] ""{Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset}""  </sub>year [1] ""2022""  attr( ""bibtype"") [1] ""Unpublished"" attr( ""key"") [1] ""lynchantarctic"" attr( ""dateobj"") [1] ""2022-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,chinstrap penguin,20,11,2007,2007,0,1,nests,ground,"</sub>author [1] ""Heather J. Lynch""  </sub>field [1] ""Dataset""  </sub>title [1] ""{Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset}""  </sub>year [1] ""2022""  attr( ""bibtype"") [1] ""Unpublished"" attr( ""key"") [1] ""lynchantarctic"" attr( ""dateobj"") [1] ""2022-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,chinstrap penguin,1,12,2008,2008,0,1,nests,ground,"</sub>author [1] ""Heather J. Lynch""  </sub>field [1] ""Dataset""  </sub>title [1] ""{Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset}""  </sub>year [1] ""2022""  attr( ""bibtype"") [1] ""Unpublished"" attr( ""key"") [1] ""lynchantarctic"" attr( ""dateobj"") [1] ""2022-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,chinstrap penguin,14,12,2009,2009,0,1,nests,ground,"</sub>author [1] ""Heather J. Lynch""  </sub>field [1] ""Dataset""  </sub>title [1] ""{Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset}""  </sub>year [1] ""2022""  attr( ""bibtype"") [1] ""Unpublished"" attr( ""key"") [1] ""lynchantarctic"" attr( ""dateobj"") [1] ""2022-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,chinstrap penguin,2,1,2011,2010,1,1,nests,ground,"</sub>author [1] ""Heather J. Lynch"" ""Ron Naveen""       ""Paula Casanovas""   </sub>doi [1] ""10.1890/13-1108.1""  </sub>journal [1] ""Ecology""  </sub>number [1] ""11""  </sub>pages [1] ""2653--2653""  </sub>title [1] ""{Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243}""  </sub>volume [1] ""94""  </sub>year [1] ""2013""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.1890/13-1108.1""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""lynch2013antarctic"" attr( ""dateobj"") [1] ""2013-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,chinstrap penguin,23,1,2011,2010,1,1,nests,ground,"</sub>author [1] ""Heather J. Lynch"" ""Ron Naveen""       ""Paula Casanovas""   </sub>doi [1] ""10.1890/13-1108.1""  </sub>journal [1] ""Ecology""  </sub>number [1] ""11""  </sub>pages [1] ""2653--2653""  </sub>title [1] ""{Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243}""  </sub>volume [1] ""94""  </sub>year [1] ""2013""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.1890/13-1108.1""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""lynch2013antarctic"" attr( ""dateobj"") [1] ""2013-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,chinstrap penguin,7,1,2013,2012,0,1,nests,ground,"</sub>author [1] ""Heather J. Lynch"" ""Ron Naveen""       ""Paula Casanovas""   </sub>doi [1] ""10.1890/13-1108.1""  </sub>journal [1] ""Ecology""  </sub>number [1] ""11""  </sub>pages [1] ""2653--2653""  </sub>title [1] ""{Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243}""  </sub>volume [1] ""94""  </sub>year [1] ""2013""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.1890/13-1108.1""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""lynch2013antarctic"" attr( ""dateobj"") [1] ""2013-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,chinstrap penguin,2,1,2014,2013,0,1,nests,ground,"</sub>author [1] ""Heather J. Lynch""  </sub>field [1] ""Dataset""  </sub>title [1] ""{Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset}""  </sub>year [1] ""2022""  attr( ""bibtype"") [1] ""Unpublished"" attr( ""key"") [1] ""lynchantarctic"" attr( ""dateobj"") [1] ""2022-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,chinstrap penguin,14,1,2015,2014,0,1,nests,ground,"</sub>author [1] ""Heather J. Lynch""  </sub>field [1] ""Dataset""  </sub>title [1] ""{Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset}""  </sub>year [1] ""2022""  attr( ""bibtype"") [1] ""Unpublished"" attr( ""key"") [1] ""lynchantarctic"" attr( ""dateobj"") [1] ""2022-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,gentoo penguin,9,12,1971,1971,480,3,nests,ground,"</sub>address [1] ""Cambridge  United Kingdom""  </sub>author [1] ""J. P. Croxall""  ""E. D. Kirkwood""  </sub>isbn [1] ""0856650714""  </sub>publisher [1] ""British Antarctic Survey""  </sub>title [1] ""{The distribution of penguins on the Antarctic Peninsula and islands of the Scotia Sea}""  </sub>year [1] ""1979""  attr( ""bibtype"") [1] ""Book"" attr( ""key"") [1] ""croxall1979distribution"" attr( ""dateobj"") [1] ""1979-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,gentoo penguin,11,2,1975,1974,200,3,chicks,ground,"</sub>address [1] ""Cambridge  United Kingdom""  </sub>author [1] ""J. P. Croxall""  ""E. D. Kirkwood""  </sub>isbn [1] ""0856650714""  </sub>publisher [1] ""British Antarctic Survey""  </sub>title [1] ""{The distribution of penguins on the Antarctic Peninsula and islands of the Scotia Sea}""  </sub>year [1] ""1979""  attr( ""bibtype"") [1] ""Book"" attr( ""key"") [1] ""croxall1979distribution"" attr( ""dateobj"") [1] ""1979-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,gentoo penguin,22,12,1982,1982,375,1,nests,ground,"</sub>author [1] ""Sally Poncet""  ""J&eacute;r&ocirc;me Poncet""  </sub>journal [1] ""British Antarctic Survey Bulletin""  </sub>pages [1] ""109--129""  </sub>title [1] ""{Censuses of penguin populations of the Antarctic Peninsula 1983-1987}""  </sub>volume [1] ""77""  </sub>year [1] ""1987""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""poncet1987censuses"" attr( ""dateobj"") [1] ""1987-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,gentoo penguin,,,1988,1988,755,2,nests,ground,"</sub>address [1] ""Cambridge  United Kingdom""  </sub>author [1] ""Eric J. Woehler""  </sub>publisher [1] ""Scientific Committee on Antarctic Research (SCAR)""  </sub>title [1] ""{The distribution and abundance of Antarctic and Subantarctic penguins}""  </sub>year [1] ""1993""  attr( ""bibtype"") [1] ""Book"" attr( ""key"") [1] ""woehler1993distribution"" attr( ""dateobj"") [1] ""1993-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,gentoo penguin,24,1,2004,2003,3260,1,chicks,ground,"</sub>author [1] ""Heather J. Lynch"" ""William F. Fagan"" ""Ron Naveen""        </sub>doi [1] ""10.1007/s00300-009-0726-y""  </sub>journal [1] ""Polar Biology""  </sub>number [1] ""4""  </sub>pages [1] ""493--503""  </sub>title [1] ""{Population trends and reproductive success at a frequently visited penguin colony on the western Antarctic Peninsula}""  </sub>volume [1] ""33""  </sub>year [1] ""2010""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.1007/s00300-009-0726-y""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""lynch2010population"" attr( ""dateobj"") [1] ""2010-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,gentoo penguin,4,12,2003,2003,2145,1,nests,ground,"</sub>author [1] ""Heather J. Lynch"" ""William F. Fagan"" ""Ron Naveen""        </sub>doi [1] ""10.1007/s00300-009-0726-y""  </sub>journal [1] ""Polar Biology""  </sub>number [1] ""4""  </sub>pages [1] ""493--503""  </sub>title [1] ""{Population trends and reproductive success at a frequently visited penguin colony on the western Antarctic Peninsula}""  </sub>volume [1] ""33""  </sub>year [1] ""2010""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.1007/s00300-009-0726-y""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""lynch2010population"" attr( ""dateobj"") [1] ""2010-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,gentoo penguin,23,1,2005,2004,2781,1,chicks,ground,"</sub>author [1] ""Heather J. Lynch"" ""William F. Fagan"" ""Ron Naveen""        </sub>doi [1] ""10.1007/s00300-009-0726-y""  </sub>journal [1] ""Polar Biology""  </sub>number [1] ""4""  </sub>pages [1] ""493--503""  </sub>title [1] ""{Population trends and reproductive success at a frequently visited penguin colony on the western Antarctic Peninsula}""  </sub>volume [1] ""33""  </sub>year [1] ""2010""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.1007/s00300-009-0726-y""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""lynch2010population"" attr( ""dateobj"") [1] ""2010-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,gentoo penguin,7,12,2004,2004,2265,1,nests,ground,"</sub>author [1] ""Heather J. Lynch"" ""William F. Fagan"" ""Ron Naveen""        </sub>doi [1] ""10.1007/s00300-009-0726-y""  </sub>journal [1] ""Polar Biology""  </sub>number [1] ""4""  </sub>pages [1] ""493--503""  </sub>title [1] ""{Population trends and reproductive success at a frequently visited penguin colony on the western Antarctic Peninsula}""  </sub>volume [1] ""33""  </sub>year [1] ""2010""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.1007/s00300-009-0726-y""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""lynch2010population"" attr( ""dateobj"") [1] ""2010-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,gentoo penguin,25,1,2006,2005,3453,1,chicks,ground,"</sub>author [1] ""Heather J. Lynch"" ""William F. Fagan"" ""Ron Naveen""        </sub>doi [1] ""10.1007/s00300-009-0726-y""  </sub>journal [1] ""Polar Biology""  </sub>number [1] ""4""  </sub>pages [1] ""493--503""  </sub>title [1] ""{Population trends and reproductive success at a frequently visited penguin colony on the western Antarctic Peninsula}""  </sub>volume [1] ""33""  </sub>year [1] ""2010""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.1007/s00300-009-0726-y""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""lynch2010population"" attr( ""dateobj"") [1] ""2010-01-01 CST"""
